Leader,Follower,LagCorr
099,044,0.22866706355610333
017,059,0.2287934528411547
038,081,0.22890832901503894
061,089,0.22892455022693686
058,034,0.22894341485643516
053,039,0.22902933716148277
067,046,0.22915524698821346
020,097,0.22916065309734984
100,022,0.22918826829469777
045,077,0.22927493929542464
092,026,0.22929361146546862
033,071,0.22929647848662138
060,047,0.2293151643819222
089,020,0.22932980682229415
053,041,0.22933265534069439
044,066,0.22934332969548027
018,014,0.22934857004978834
084,038,0.22939435609906023
040,044,0.2294064473514194
084,010,0.2294241533946997
014,071,0.2295113023973144
091,003,0.22952667485622283
089,012,0.22957395913883857
089,082,0.22957713691157844
054,048,0.22959897309479663
093,070,0.22964144810423529
092,023,0.229659394227275
023,078,0.22968952431093448
021,055,0.22970053408750374
092,035,0.22983784844270702
074,098,0.22990534053326642
074,099,0.22993563319602645
059,098,0.23001538278588157
042,007,0.23003698967220235
039,086,0.23005573943537838
030,039,0.23007248766858687
074,092,0.2300932892986268
003,041,0.2301444429888918
001,084,0.23015044254249606
004,035,0.23015551380209537
048,052,0.23016661825766546
012,096,0.23023406609530553
064,023,0.23023756906125975
068,024,0.2304016708125329
032,048,0.2304718403428939
097,035,0.23047518435014172
072,023,0.2304924682719521
010,036,0.23049387610167357
024,063,0.23051070917341582
011,008,0.23053596419335698
097,020,0.23055496661489244
053,001,0.23055986338232293
097,062,0.23059448952905628
061,009,0.23065936712628823
095,041,0.23066567875821287
044,076,0.2306762055745433
071,033,0.23072321583320604
041,033,0.23075919287127397
080,062,0.2307920792550007
071,022,0.23086238536931925
098,082,0.23086387238455058
039,008,0.23087554317369097
061,023,0.2308779604456117
003,038,0.23089976344345178
046,045,0.23094208481192383
076,019,0.23095900940893319
082,033,0.23100794552172793
035,034,0.23105377444863384
008,039,0.23105555695815022
052,072,0.23110740848867076
038,055,0.23112796596074067
095,028,0.2311281022791781
039,022,0.23113846409425715
036,087,0.23114727378526434
023,062,0.23115561720393626
035,015,0.23117282345934131
077,015,0.2311883527650025
046,060,0.2312254064483256
056,030,0.2312318316957764
015,038,0.23130015489396394
029,087,0.23133398328472088
033,074,0.23141344177833856
088,100,0.23148859933739194
045,053,0.23158806828632847
015,098,0.231593306692614
018,041,0.23162720818351257
031,078,0.23163266251197379
038,086,0.23166086520652834
041,045,0.23166319087295315
014,087,0.23169340311668168
059,077,0.23169944569917764
090,080,0.23170560549233518
004,048,0.2317306748007604
049,093,0.2317590155249312
034,073,0.23176251545288132
048,008,0.23182909493957876
072,068,0.23192229933169436
044,063,0.2319615316522425
092,016,0.2319709532249336
013,020,0.23201894193184075
095,012,0.23202981448081242
036,008,0.2320360300876211
035,045,0.23204198045820906
100,012,0.23204906554181368
046,070,0.23206347889529608
066,061,0.23207552714417742
090,011,0.2320979209780757
030,084,0.2321009835575124
078,071,0.23216446235495727
010,007,0.2321650458160401
070,075,0.2322386972547541
074,044,0.23226094250438858
059,012,0.23226767708331256
058,032,0.23226883307510465
015,030,0.23227991825372327
053,045,0.23232110783466767
072,076,0.2323323579579282
053,060,0.2323338691343831
001,053,0.23233676579345883
022,039,0.23237686424177637
094,026,0.23241974670110185
019,030,0.232425040054155
039,053,0.23250481389648914
096,059,0.23250929561310257
058,060,0.23251491622419065
066,067,0.2325185899775371
053,059,0.23255830410015585
031,075,0.2326344887881065
036,077,0.2326517413638529
063,060,0.2327162288969351
028,026,0.23273892898222845
095,078,0.23275541425093665
014,027,0.2327702970535299
011,024,0.2328142923622855
078,095,0.23283449484439084
082,057,0.2328624864350727
096,012,0.2328720152645612
015,035,0.23287981372384156
032,008,0.23288868527247333
035,003,0.23293187437384863
013,092,0.23296809569120558
049,015,0.23301458214215987
087,014,0.2330358644502837
011,046,0.2330706145309024
065,050,0.23313440083271517
054,015,0.23314015998983662
089,051,0.23316999133004715
067,071,0.23322053726647474
039,059,0.23324210765552367
012,071,0.23329162497873665
038,028,0.2333010716503546
039,030,0.23331694169194478
008,050,0.23331985170024022
032,097,0.2333332688183006
086,038,0.23347361554026055
023,072,0.23357967614131753
037,097,0.23366162851135325
093,062,0.23371759400751763
057,055,0.23377207533226416
035,004,0.23378140042303402
029,025,0.2338436904460125
049,045,0.2338697984404093
071,024,0.23400913244146396
033,068,0.2340100646444113
001,092,0.23403530118721508
040,095,0.23417532850293696
084,069,0.23421663542787508
036,076,0.23430530943344743
028,038,0.23432618418634987
030,012,0.23435290956568375
033,043,0.2343547824943436
098,041,0.2343950790989763
062,034,0.23442456814586837
011,090,0.23446549812321849
048,013,0.23446837572633222
055,038,0.23446998691653811
045,086,0.23449096517221538
006,053,0.23457707033195127
017,100,0.2345918180268707
010,092,0.23461488553193854
083,005,0.2346497584459897
099,055,0.2346727485284765
042,023,0.23467710590272134
081,013,0.23473358882927894
097,027,0.23477275021037947
059,010,0.23477921548486974
038,036,0.23479793784607375
053,032,0.23485509262793172
088,063,0.23488809590047804
066,044,0.23489396150393235
092,001,0.2349396396254472
059,039,0.2350076786449315
005,047,0.23502819110498552
037,023,0.23504208810159874
072,082,0.23506580989830322
008,060,0.2351384235333455
092,041,0.235216103157201
096,093,0.235236787962384
080,061,0.2352797724713051
001,015,0.23532617500996206
038,082,0.23532904075361086
009,038,0.2354838825929779
015,026,0.23550291016986977
031,047,0.23553773057543273
063,088,0.23554318008556413
036,038,0.23554798769782165
044,045,0.2356546074119578
023,014,0.23576661489003364
030,043,0.23576734666931218
075,034,0.23578271013330424
049,006,0.23583317068574952
061,059,0.23588261222313128
093,082,0.2359195680695707
016,048,0.23593905793775158
058,050,0.23598946180610772
056,077,0.2360330916365954
060,056,0.23605997423047584
092,020,0.23608093731836954
054,088,0.23611923992062342
083,084,0.23617138084418346
015,069,0.2362405047430441
071,002,0.2362998866077639
098,100,0.23633157217871717
033,067,0.23636312568565443
075,012,0.23637885432471406
081,024,0.23643444732594313
055,030,0.23650195709269226
073,095,0.23650969818504824
090,033,0.23664138564392911
086,012,0.23664371331625433
038,080,0.2366856200283923
097,055,0.23668869080934932
070,058,0.23671789950632752
045,022,0.2367944870713665
070,037,0.23686345240794673
030,002,0.2369857499053689
024,068,0.23705632358749967
038,063,0.237060607438299
038,056,0.23709336545743429
001,047,0.2371540064791627
007,050,0.2371736071701969
057,007,0.2372084116622861
047,011,0.23721458178981594
064,007,0.23730303309434178
089,016,0.23734759242858244
017,055,0.2374116321051634
077,045,0.2375147208679061
078,031,0.23757101950991694
012,030,0.23757389736395867
037,070,0.23769884364354954
043,033,0.2377167049051607
007,048,0.2377523357679594
012,080,0.23784587300121995
040,026,0.23800118403926496
075,070,0.23807160021122506
074,033,0.23810674465400777
075,046,0.23812900331922518
033,082,0.23814451985916343
048,004,0.23817545034197712
028,095,0.23821617986480162
031,073,0.2382632502027029
082,089,0.23832432521792055
024,011,0.23835177156013876
031,019,0.23835724623343257
059,053,0.23836235687881913
099,026,0.2384373313497679
079,033,0.23843928833015685
095,017,0.23845540543214586
003,086,0.23852432163119472
055,021,0.23853048219916556
024,081,0.23861795534929667
087,023,0.23864969771760522
021,081,0.23868436358305295
076,032,0.238715874809507
073,048,0.23879959375333518
022,045,0.2388091511864083
006,028,0.23883614580652474
003,008,0.2389519248554659
079,023,0.23895740422389605
095,014,0.23896614015196893
058,041,0.23902427638616308
055,022,0.2390345157002766
053,002,0.23904969362249465
081,094,0.23907976859815852
033,090,0.2391413899952265
047,055,0.23915419657585257
055,053,0.23925198368329872
049,048,0.2393085672995485
092,013,0.2393515487221052
026,014,0.23937139866567464
025,059,0.23940115934238268
041,018,0.23940339297230592
041,034,0.2394492796048708
088,018,0.23955372222102275
012,069,0.23956499736339185
039,075,0.23958680925690817
059,017,0.23959716667791267
073,031,0.23963038393582503
031,007,0.23965200020545513
060,098,0.23968307409742115
082,058,0.23969000955445616
004,055,0.23970384683951987
072,090,0.239780678366949
089,058,0.2397956946178354
071,063,0.23991488880796288
012,095,0.23995200387807564
012,087,0.24000082534668413
053,055,0.24002033098026315
003,094,0.24004625119441358
008,059,0.24005875635440374
023,094,0.24006228098439372
007,051,0.24010790193976064
044,082,0.2401439900877166
013,037,0.24017327908735275
047,019,0.24017545006097216
014,031,0.24024098143878342
074,066,0.24030276054868152
081,046,0.2403149397267422
089,066,0.24037992155063234
021,089,0.24042527822334941
010,097,0.24044661710111584
002,056,0.24052739746011645
061,091,0.2405423745524198
033,056,0.24060523650026838
008,092,0.24062391083169382
059,061,0.24068552051091827
097,010,0.24070718432267804
062,012,0.2407323378519868
080,079,0.24076616686481814
083,003,0.24077781696477724
068,033,0.2408061741392979
015,077,0.24082877930547736
090,024,0.24084793051678122
041,089,0.24088068457534076
025,072,0.24092597698408869
031,028,0.24094673391173368
012,075,0.24096954209008115
049,007,0.2409758201346544
030,032,0.24099372545413272
044,091,0.24103178565442782
053,017,0.2410710694205092
095,099,0.24108821932503577
027,014,0.2411254404912436
037,044,0.24120862622500533
092,080,0.2412307388395525
015,063,0.2412699594363602
060,086,0.24128165513275562
056,084,0.24135510324435694
021,048,0.24135936077551484
087,034,0.2413711202348606
089,096,0.24139203519456545
070,043,0.24140240358523354
020,013,0.2414070710515721
007,036,0.2414452491680944
045,075,0.2414550143022266
026,088,0.24146681238852266
069,015,0.24146957163933758
071,060,0.24147723626462628
077,004,0.24153331186267996
082,016,0.24156131035524828
014,007,0.2415968977746709
034,068,0.24160808507008408
020,089,0.24164751999374795
080,012,0.24176125194111855
019,038,0.24176400356118863
047,033,0.24176955953366078
013,022,0.24178742504466735
092,051,0.24180709501339612
082,038,0.2418860329494843
020,048,0.24198110831433434
055,076,0.24198670822149418
080,077,0.2420068691436352
078,070,0.24205661871043593
080,092,0.2421773155548428
093,037,0.2421796089987293
022,013,0.24218285770617054
052,066,0.24218885022519876
069,017,0.2422451367170981
045,024,0.24232871792570265
020,012,0.24241672091682975
024,090,0.24247669383572595
090,083,0.24248623976505648
083,061,0.2424990056834702
012,062,0.2426074940029421
042,019,0.2426283781817683
091,093,0.24263701065039775
007,049,0.24271610566223062
055,057,0.2427177145411701
095,086,0.242722763372209
086,095,0.24278320249572502
051,059,0.24279691850431298
043,071,0.24280743061981125
070,010,0.24283039772756376
056,038,0.2428700080810349
055,092,0.24290165258526938
050,048,0.24291387042702106
054,021,0.24292167754645524
084,016,0.24295951656073722
062,045,0.24296301544390098
057,005,0.24301026353183833
057,084,0.24305870344831934
041,058,0.24308553667395444
019,024,0.24314301972493596
060,058,0.24316109254802207
033,041,0.24318250781832723
066,062,0.24327288286765833
095,073,0.24327431740466035
023,068,0.24328023764742387
087,036,0.2432868475305792
030,074,0.2432925271183313
023,079,0.24330014629113828
042,048,0.243306735390944
032,083,0.24333240299827802
066,069,0.24339671453642947
048,050,0.24341563906117952
055,099,0.24348141289158917
018,072,0.24349133292100986
045,062,0.24363018688019816
031,098,0.2436518393276487
084,056,0.2436747271734632
099,007,0.2437107669694776
041,003,0.24372282765438014
057,046,0.24375397220341669
082,098,0.24378481419907386
059,051,0.2437982666992148
074,024,0.24383431567681554
051,099,0.24383783937286702
006,051,0.24387619000949773
097,037,0.2438829788803942
024,089,0.24390422223922545
030,027,0.24391162250900691
023,010,0.24392413662368567
070,093,0.2439284739060209
060,008,0.24406880258077313
092,096,0.24409516933217038
048,032,0.24410900061723861
054,097,0.24416426261231763
036,075,0.24420022618188153
048,054,0.24426152329961875
019,031,0.24427905108465245
086,087,0.24430106746470645
095,040,0.24443471178056964
012,052,0.2445414349228574
028,031,0.2445466757313775
093,041,0.24456068824076876
066,016,0.2445917185902072
008,081,0.2446089168395592
051,044,0.24466079896113838
033,079,0.24467115830652378
044,068,0.24468573934577953
003,083,0.2446875034412167
068,026,0.24472637104416334
058,020,0.24485051404217317
031,014,0.24485950289552302
052,015,0.24490160310069542
042,032,0.2449158786723201
026,021,0.2450595020690391
079,080,0.24510352814351674
050,008,0.24511199515583126
047,050,0.24518860835821377
014,018,0.24519592229217613
040,038,0.24520276444581737
092,008,0.24528952978454333
025,090,0.24529700485284522
018,099,0.24552112590003053
070,028,0.2456414855714787
003,091,0.24571964348152986
071,065,0.24573436428581383
079,085,0.24574579539284677
087,012,0.2457593864606732
026,013,0.24580565650202565
099,092,0.2458336895056779
058,070,0.2458485147356854
002,071,0.24592061134825335
079,038,0.2459898735891935
046,075,0.24599013046067855
014,066,0.24604764680284177
048,007,0.24608805073930862
013,043,0.24621071073340411
071,075,0.246354528009126
091,026,0.2463868683707353
025,015,0.24648208295599572
062,044,0.24648386236738332
060,071,0.24651389299113144
016,092,0.2466161856925203
033,098,0.2466169336837949
012,020,0.24678350604645274
091,048,0.24678563891549377
098,039,0.24684993746216433
005,008,0.24688340300152478
053,089,0.24700545833251097
082,052,0.24709275588000676
002,055,0.24712905138790153
084,051,0.24715956194211497
022,026,0.24718115322291787
022,008,0.24720164162145175
063,066,0.2473215999075781
066,020,0.24734504638485674
053,027,0.24737947063140395
083,090,0.24741202104644033
041,090,0.2474126792431109
009,023,0.24743073929940432
055,002,0.24743635728179844
070,063,0.24752362461580416
082,095,0.24756376572728214
007,087,0.24770605570019003
023,076,0.2477131578789528
083,060,0.24780652064984976
072,094,0.24783458725241014
066,010,0.24785224552243565
038,088,0.2478693783145956
078,027,0.24792886161906227
001,018,0.24795246947607621
095,082,0.24798849601015907
073,071,0.24805158585575093
062,093,0.24807762938801484
045,064,0.24822502364840324
027,078,0.24823021491585712
073,089,0.2482496227357256
025,099,0.2482520225650871
093,090,0.24826564102346296
092,098,0.24832028423600544
100,017,0.24845517414310997
015,025,0.24845799257166762
088,090,0.24848737426063047
063,011,0.24853413725329718
096,046,0.24856843864111644
095,053,0.2485848714363607
098,031,0.24858601404944206
052,082,0.24863742793750326
076,003,0.2486485448977206
017,075,0.2486973764357931
014,095,0.24870024385977843
032,039,0.24876347161752507
076,081,0.2487779154914708
060,097,0.24881807219224084
082,088,0.24886445548971622
012,089,0.24886931990427724
008,031,0.24890435271913675
083,034,0.24891138396162446
072,069,0.24897979783472687
003,077,0.248992517674779
039,081,0.24902249974561713
037,088,0.24904881491173445
061,066,0.249102129510517
076,001,0.24910790929871202
090,025,0.24916863183881183
074,046,0.24918325667840735
086,081,0.2491848433946364
006,024,0.2491943431592538
005,083,0.2492173532102617
099,041,0.24928060291408285
064,036,0.24931427237370735
010,048,0.24933729811231714
084,029,0.24934920729686869
040,072,0.2493683642155936
068,018,0.24939676226221086
026,024,0.24944554903246516
034,076,0.24948649131207784
025,061,0.24960729995233905
058,082,0.2496949730571266
024,006,0.24971427595618134
024,016,0.2497447393836255
064,055,0.2497530559831301
072,020,0.24976589870508187
057,034,0.24981884291365525
088,093,0.24984660142440862
097,060,0.24989896931524372
050,058,0.24991538743328687
034,096,0.24996154345070523
046,100,0.24998175208829165
012,026,0.24998266963691637
006,075,0.25005918997462273
064,048,0.2500757865112838
086,029,0.2501105532584654
015,049,0.25013087962079344
052,023,0.25013389095908184
060,053,0.25013841364931033
065,038,0.2502167363941753
001,090,0.25023202330725264
088,029,0.2503122151631062
002,025,0.2503875865211482
010,080,0.25041879497233294
086,041,0.25046199770824157
079,072,0.2504737934692452
053,099,0.2504767867669502
044,014,0.2504772457436821
026,052,0.25050382473798594
028,027,0.25052053615466907
006,057,0.2505929910571159
038,040,0.25062759214783026
038,045,0.2506432810421546
097,054,0.25072218066575447
063,050,0.2507371772735256
033,047,0.25074559971208404
099,100,0.2507819618686629
062,083,0.2507835113541796
069,084,0.25079711877339295
056,033,0.25083600333304906
063,038,0.2508600073385739
067,033,0.25087539463354125
018,067,0.25089568398310813
058,026,0.25091998693112894
026,069,0.250983519230272
050,061,0.2510132362223167
034,035,0.251027419429386
040,024,0.2510917803135432
034,058,0.2511507064410232
059,025,0.25116621774161013
092,052,0.25120503892956847
018,056,0.25123242138291185
070,067,0.251277187880665
044,057,0.25133391766631324
039,029,0.2513710602187242
023,016,0.2514377272853992
031,008,0.2514430432051422
052,012,0.25146974876868033
076,044,0.25148550218861176
022,098,0.2514939016975399
005,057,0.25158641156377026
066,089,0.25167072323272244
072,070,0.25173749257265127
093,065,0.25178537940217666
069,012,0.25179119154918506
087,086,0.2518082385797939
081,038,0.25184990898545806
095,025,0.251856454937978
088,082,0.2519234945683072
048,016,0.2519343241714099
063,072,0.25194707321949106
024,045,0.25200891828999045
092,004,0.2520500219167634
026,092,0.2520864238286463
003,092,0.2520866085377245
018,020,0.25212446313121384
046,035,0.2522216252316211
039,032,0.2523053081017114
053,095,0.2523328195687534
072,035,0.2523466954457193
036,007,0.25238317415108236
057,089,0.2524479225557636
087,067,0.2524555782983363
028,023,0.2524998618533004
070,020,0.25260406719564416
023,056,0.2526779023852362
029,030,0.2527527200723792
098,033,0.2527668957936371
025,024,0.2528100824288625
004,078,0.2528422059311899
082,020,0.25284397628143335
065,095,0.25287063983651686
083,011,0.25287081934828776
092,021,0.25290186684927535
021,062,0.2529703881169746
040,005,0.25309671206442985
056,018,0.2531036164635529
062,058,0.25312964072743005
098,075,0.25313270161983087
055,077,0.25313404434527753
082,053,0.2531516222425741
005,076,0.2531544272605466
100,088,0.2531725936657235
054,080,0.2531874531703502
059,008,0.25323623381670646
020,058,0.2532479068653731
001,014,0.2532597993446122
007,078,0.25329135497601796
015,052,0.25331081288742585
024,046,0.25332961372265844
022,082,0.25334420467519153
075,088,0.25339899360393564
037,012,0.25345311086709327
054,072,0.2534730720628516
063,070,0.25348901881192937
066,075,0.25352032158415655
082,010,0.2536032270844228
014,006,0.25361950356254953
061,025,0.2536597655948245
099,018,0.25370501189930705
032,075,0.2537367202763143
011,083,0.25377957809806834
045,025,0.2537893406432568
016,082,0.2538062893519379
065,071,0.2538186124204038
018,016,0.25385736424947736
050,007,0.253938424973778
076,072,0.25394780987461696
090,005,0.2539776620253736
087,008,0.25398161313270384
057,023,0.2540305717192551
017,053,0.25404901948185715
016,018,0.2540494072925245
088,037,0.25407363693474927
099,025,0.25416926814686286
094,023,0.25417605356303896
099,049,0.2542227563133327
019,076,0.2542514636900893
012,021,0.25426317862355374
098,066,0.25426833715775465
002,030,0.25430693321511516
038,065,0.2543889269139747
075,025,0.25449763165851097
078,023,0.2545385924196618
093,094,0.25456199900225895
074,030,0.2545649177918168
099,019,0.254566682673726
018,085,0.254604361652216
029,032,0.25463888202054996
071,052,0.2546522207498733
067,004,0.254694674329758
028,034,0.2547532490397143
004,067,0.25477452792900174
062,023,0.2547816789951457
030,042,0.25480013263315676
072,064,0.25490058987257375
051,007,0.2550291272819146
086,045,0.25504498923040486
018,010,0.2550967791226848
031,017,0.25523921184218507
041,099,0.2553318790731105
027,030,0.25547898165896205
039,098,0.2555266885404424
060,063,0.255545571692402
011,047,0.25556946757682597
020,023,0.25561117779410214
075,002,0.25561496848473103
020,092,0.25563553020178215
041,098,0.2556743155142654
023,013,0.2557222947220291
024,071,0.2558336188448313
028,044,0.2558400399343914
063,081,0.2558545204262842
020,070,0.2558812195712816
003,076,0.2559212361646327
010,070,0.25593718710555524
073,024,0.25598239849812093
084,040,0.2559855725717595
050,039,0.255995878594659
048,040,0.25605560889437223
017,001,0.25606173517942726
092,037,0.25606501041649116
071,082,0.2560732957433327
029,088,0.25608268132704554
084,100,0.256089893748399
012,023,0.25612419804872555
017,088,0.2561248685196593
048,020,0.25613138748369846
004,028,0.25613171321848494
063,071,0.256216592770675
092,069,0.2562284801123244
066,053,0.2562735246589108
086,074,0.2563510207808173
070,090,0.2563929380973855
001,076,0.25643681756259395
058,037,0.2564973630978479
078,004,0.25652328637031324
062,066,0.2566352683853578
058,036,0.2566585297579874
066,031,0.25668879877242634
004,092,0.2566889775978013
089,038,0.2566902293187047
046,024,0.2567621701577443
100,098,0.25682365873365803
007,028,0.2568305054628518
098,090,0.25683336627757375
008,041,0.25688938062993805
092,046,0.25691397496757457
061,044,0.2569244150390166
045,038,0.2569354049064492
027,028,0.25695310199930704
056,032,0.2569808089249727
049,088,0.25701380614068964
001,048,0.2570374285045794
073,087,0.2571191865773504
034,041,0.2571489148526645
075,097,0.257159240040926
055,065,0.25716456297249946
024,019,0.25716575649349394
020,082,0.2571967940421616
067,006,0.2572251423458963
093,054,0.25730087708623667
032,058,0.2573662425996074
042,060,0.2573796607575761
046,037,0.2573912853012316
084,058,0.2573939322594929
003,055,0.2573952571080231
002,047,0.2575999324793005
029,055,0.25765644956559314
082,022,0.25767572472632805
039,049,0.25767841933184704
093,029,0.25770606048231426
038,089,0.25771024541915044
029,039,0.2577475587605628
044,042,0.2577647070123719
055,024,0.2577659833262076
014,070,0.2578542036201824
090,041,0.2578593542919311
036,014,0.2578836453055619
093,063,0.257923735959628
044,013,0.2579665387979609
044,073,0.2579673611779737
099,043,0.25800500753529
055,004,0.2580194240586934
070,054,0.25803570332014264
005,063,0.25810898672043137
008,022,0.25812282450532037
090,001,0.25816155505721405
024,055,0.25816187342279334
067,066,0.2582583318248508
092,087,0.2582701593176531
057,006,0.25829134691035555
036,024,0.25832642360236746
051,011,0.25839073752074215
018,075,0.25839485144699903
041,008,0.2583990252225867
064,015,0.2584015193278791
023,093,0.2585135401257434
056,039,0.25853049765521896
070,072,0.25854711231560096
023,026,0.25856771996520544
080,038,0.2585698321751592
020,066,0.2586087479745253
082,080,0.25866948144435425
088,096,0.25867811733096735
041,093,0.258707213254428
045,088,0.25874858490787317
033,054,0.258850510728809
046,002,0.2588509657983911
018,013,0.2588855820376547
098,084,0.25888636612612165
022,085,0.258898659973346
085,018,0.25890200558811255
064,095,0.2589204703319554
047,003,0.2589302894522573
030,040,0.25894994236884433
063,097,0.25896697936538676
046,090,0.25896701258684796
088,075,0.2590144345579442
067,039,0.2590279064346877
093,064,0.25911475026201586
075,045,0.2591311524175868
032,042,0.25918616611797574
010,084,0.2591963092448037
028,004,0.2591979835605069
089,075,0.2592264040059468
082,059,0.25929752057099553
034,075,0.25931072888123974
007,065,0.2593302856906758
046,047,0.25936734686301255
016,024,0.2593718343022548
086,020,0.25937926881396417
043,070,0.25939270363929595
042,026,0.2594052841328631
072,077,0.25945773418759394
087,073,0.25945783432288866
082,030,0.2594829226464449
096,004,0.2595342544525894
010,018,0.2595358758975004
081,039,0.2595658871402088
080,090,0.25966107127475896
037,013,0.2596617912617072
014,034,0.2597171166542823
023,009,0.259739702016387
037,048,0.259756712389242
093,013,0.2597653518500213
035,093,0.25980205438356074
057,050,0.2598703894970477
049,039,0.25988649985621826
099,053,0.25992073557876494
039,089,0.25992164535624257
097,006,0.25992244733067177
090,056,0.25994411780006077
032,030,0.26001505983554507
039,067,0.26001709742947493
090,093,0.26001898936496104
023,029,0.2600332489418143
033,021,0.2600334949239586
002,053,0.26014034832211813
066,098,0.2601647440923197
022,021,0.26018393396672135
018,061,0.26023728138492663
093,069,0.26025400295595297
050,057,0.2602700386548988
051,006,0.2602954904507567
035,092,0.26031013772045214
080,082,0.2603332208655698
048,073,0.2603738565062426
006,067,0.26039642839025473
021,097,0.26044021719265176
033,052,0.26047712417825697
087,093,0.2604780265046515
036,058,0.2604853940241273
046,051,0.26052747165448453
075,071,0.26055233632839003
037,058,0.26059466018118105
064,045,0.2606020146485397
017,031,0.26060206175536865
023,012,0.2606116041346919
055,016,0.2606708002762068
006,076,0.2606818464182941
060,046,0.26069936511542774
038,011,0.2607139888694518
034,087,0.2607781882280166
053,082,0.26087459542389174
074,034,0.2608885270768581
087,092,0.2609313453092335
072,021,0.260949647757104
024,025,0.2609577928110765
018,049,0.2610132240786104
023,080,0.261026310303066
014,036,0.2610564206526043
032,053,0.2610631347946442
029,044,0.261082690477729
022,049,0.26108469062954354
003,039,0.26110609660388095
077,005,0.2611606978387006
095,054,0.26118039043531377
008,087,0.26119441645570735
038,079,0.26123400390347085
004,077,0.26124802403601666
024,040,0.2612840248773432
024,074,0.26134023201382633
023,053,0.26134366732763525
024,073,0.261391429968394
069,066,0.2613982930199985
082,072,0.26141677625557086
073,072,0.26142849816147967
021,037,0.26143481343816605
044,070,0.26144313275127923
012,033,0.26145084801979684
089,069,0.26146471416366013
006,031,0.26149675465354605
081,086,0.2615066087765278
092,089,0.261508937127809
007,006,0.2615095040886493
026,063,0.26158881181636723
067,034,0.26159476464492415
017,051,0.2616087723768501
037,092,0.2616286829884405
072,030,0.2617196609536938
058,062,0.26175131043965866
021,012,0.2617546094294325
090,003,0.26178747049122353
026,041,0.26181447003719405
010,023,0.26181454758993844
013,097,0.26187119329011577
006,049,0.26194488501117336
025,001,0.2619740058387225
088,049,0.2619862902588632
062,021,0.2620250389957051
058,054,0.2620523866070081
031,006,0.2620539689075031
050,047,0.26209108221320954
020,015,0.26217432179523753
018,015,0.2622045575493671
020,072,0.2622692910869596
095,020,0.26227423536856853
066,090,0.2622948564344816
040,087,0.26230333499503694
055,064,0.26231977798218553
100,023,0.26233535993125034
030,082,0.2623754427691264
068,087,0.2623775287789983
043,030,0.26240571028083
066,091,0.26240587476699334
039,050,0.26240662568655376
067,087,0.2624348610706708
018,080,0.262489262336557
005,039,0.2625555841743903
065,055,0.2625892531854883
034,077,0.26263813070706854
082,044,0.2626393224184204
066,025,0.26276940511815633
038,025,0.26283383145707734
088,026,0.2628872453408673
090,082,0.26291666198437075
007,043,0.26292079263663826
098,092,0.2630060828649383
076,031,0.2630440217489052
090,088,0.26307435682802327
025,095,0.2631140591638572
029,015,0.2632640182543525
023,038,0.26328139454967914
004,038,0.26332239127235835
020,095,0.26336828278018254
049,095,0.26340409893591726
013,018,0.2634069215301516
025,051,0.26345793899497855
043,086,0.26346851536263816
075,005,0.2635139704590872
051,095,0.2635380546814051
038,004,0.26356590827622994
060,083,0.26358844256140745
093,053,0.2636110328812623
006,097,0.2636336219488964
083,062,0.2636350044954455
018,021,0.2636887018326141
021,092,0.263701165065563
067,026,0.2637699517824696
052,033,0.2638497874470053
088,038,0.26386023673623926
010,089,0.2638780778342366
021,022,0.26390454983119566
030,095,0.2639518825169287
059,082,0.263968102872432
022,017,0.2640297411519796
054,058,0.26407171379528144
076,006,0.26407901256735317
080,023,0.26408835319681234
048,042,0.2641240186731197
100,048,0.2641289932929134
027,053,0.2641312007744944
003,090,0.2641488925106649
018,054,0.26415660526192036
089,033,0.264223962335487
083,041,0.26423989372592827
034,074,0.26428438749331684
066,094,0.2643859777207492
075,089,0.2643919920980758
068,072,0.264394364729254
055,029,0.2644158818480847
048,010,0.2644576737105355
020,094,0.26448706384451565
047,095,0.26456717236892324
086,054,0.2646013728819548
086,017,0.2647107985670708
050,063,0.26482780644558057
066,087,0.2648404278510532
072,065,0.2648429262916209
016,055,0.26485918967259436
039,005,0.2648988984061256
100,099,0.2649207382326357
087,068,0.2649371007045415
030,028,0.26494070386988183
077,055,0.26496443524209046
049,099,0.2650443578755633
036,035,0.26505732144556055
087,040,0.2651500285203805
093,075,0.2651542291181674
082,090,0.26515891951106113
087,003,0.2651918706639345
093,087,0.26522968158624055
084,065,0.2652503832712284
030,001,0.26529245366209564
098,051,0.2653328274165755
089,100,0.26538206027986727
021,033,0.26540971909401057
039,056,0.26542652706883096
016,023,0.26543862183635764
061,050,0.26546848822918795
044,075,0.2654789008354335
087,095,0.26551024662680445
024,036,0.2655559875536556
095,098,0.2656043151385619
085,079,0.2656049217133279
005,090,0.2656618729166586
095,051,0.26569693947997786
031,076,0.2657088790563885
080,010,0.26572079125479914
095,100,0.26572584890050877
004,041,0.265745643053834
095,047,0.2657666986239045
072,016,0.26583461411742804
075,018,0.265892400949523
089,008,0.26590641991418595
095,065,0.2659556873298939
025,045,0.2660173470771225
079,018,0.26602717940468773
041,083,0.266096351148449
089,092,0.26611409789272594
037,015,0.2661876302972001
011,075,0.26620436760789684
027,048,0.2662341499334988
038,014,0.2662521566653738
081,076,0.2663229563930193
075,011,0.26633768987405326
072,059,0.2664095771494583
017,086,0.2664179860803537
026,020,0.266431647975451
