Leader,Follower,LagCorr
008,002,-0.18166009232475405
025,043,-0.17433697043611146
025,074,-0.17189830825568672
093,074,-0.17015837870010728
076,025,-0.16965801854618
029,043,-0.16875439979862944
030,043,-0.16685823946005202
025,020,-0.16684173954989048
093,002,-0.16480597505219888
010,043,-0.16475975925443648
008,043,-0.1612344949702616
